District,Date,LEA,District_Total_Enrollment,Campus,Campus_ID,Cases_Student_New,Cases_Staff_New,Case_Source_Campus,Case_Source_OffCampus,Case_Source_Unknown
CUSHING ISD,2022-08-07,174902,569,,,,,,,
GARRISON ISD,2022-08-07,174903,761,,,,,,,
NACOGDOCHES ISD,2022-08-07,174904,5834,,,0,3,0,0,3
WODEN ISD,2022-08-07,174906,766,,,,,,,
CENTRAL HEIGHTS ISD,2022-08-07,174908,1139,,,,,,,
MARTINSVILLE ISD,2022-08-07,174909,349,,,,,,,
ETOILE ISD,2022-08-07,174910,95,,,,,,,
DOUGLASS ISD,2022-08-07,174911,457,,,,,,,
BLOOMING GROVE ISD,2022-08-07,175902,912,,,,,,,
CORSICANA ISD,2022-08-07,175903,6053,,,,,,,
DAWSON ISD,2022-08-07,175904,544,,,,,,,
FROST ISD,2022-08-07,175905,442,,,,,,,
KERENS ISD,2022-08-07,175907,557,,,,,,,
MILDRED ISD,2022-08-07,175910,838,,,,,,,
RICE ISD,2022-08-07,175911,1018,,,,,,,
BURKEVILLE ISD,2022-08-07,176901,237,,,,,,,
NEWTON ISD,2022-08-07,176902,988,,,,,,,
DEWEYVILLE ISD,2022-08-07,176903,533,,,,,,,
ROSCOE COLLEGIATE ISD,2022-08-07,177901,648,,,,,,,
SWEETWATER ISD,2022-08-07,177902,2078,,,,,,,
BLACKWELL CISD,2022-08-07,177903,157,,,,,,,
HIGHLAND ISD,2022-08-07,177905,225,,,,,,,
DR M L GARZA-GONZALEZ CHARTER SCHOOL,2022-08-07,178801,173,,,,,,,
CORPUS CHRISTI MONTESSORI SCHOOL,2022-08-07,178807,123,,,,,,,
SEASHORE CHARTER SCHOOLS,2022-08-07,178808,504,,,,,,,
AGUA DULCE ISD,2022-08-07,178901,404,,,,,,,
BISHOP CISD,2022-08-07,178902,1477,,,,,,,
CALALLEN ISD,2022-08-07,178903,3893,,,,,,,
CORPUS CHRISTI ISD,2022-08-07,178904,33206,,,0,11,0,0,11
DRISCOLL ISD,2022-08-07,178905,281,,,0,1,0,0,1
LONDON ISD,2022-08-07,178906,1445,,,,,,,
PORT ARANSAS ISD,2022-08-07,178908,538,,,,,,,
ROBSTOWN ISD,2022-08-07,178909,2503,,,,,,,
TULOSO-MIDWAY ISD,2022-08-07,178912,3749,,,140,27,0,0,167
BANQUETE ISD,2022-08-07,178913,869,,,,,,,
FLOUR BLUFF ISD,2022-08-07,178914,5624,,,,2,,,
WEST OSO ISD,2022-08-07,178915,1972,,,,,,,
PERRYTON ISD,2022-08-07,179901,2076,,,,,,,
BOYS RANCH ISD,2022-08-07,180901,166,,,,,,,
VEGA ISD,2022-08-07,180902,370,,,,,,,
ADRIAN ISD,2022-08-07,180903,118,,,,,,,
WILDORADO ISD,2022-08-07,180904,227,,,,,,,
BRIDGE CITY ISD,2022-08-07,181901,3120,,,,,,,
ORANGEFIELD ISD,2022-08-07,181905,1870,,,,,,,
WEST ORANGE-COVE CISD,2022-08-07,181906,2619,,,0,6,0,0,6
VIDOR ISD,2022-08-07,181907,4328,,,,,,,
LITTLE CYPRESS-MAURICEVILLE CISD,2022-08-07,181908,3332,,,,,,,
GORDON ISD,2022-08-07,182901,272,,,,,,,
GRAFORD ISD,2022-08-07,182902,337,,,,,,,
MINERAL WELLS ISD,2022-08-07,182903,3272,,,,,,,
SANTO ISD,2022-08-07,182904,498,,,,,,,
STRAWN ISD,2022-08-07,182905,160,,,,,,,
PALO PINTO ISD,2022-08-07,182906,85,,,,,,,
PANOLA CHARTER SCHOOL,2022-08-07,183801,214,,,,,,,
BECKVILLE ISD,2022-08-07,183901,704,,,,,,,
CARTHAGE ISD,2022-08-07,183902,2698,,,,,,,
GARY ISD,2022-08-07,183904,490,,,,,,,
CROSSTIMBERS ACADEMY,2022-08-07,184801,138,,,,,,,
POOLVILLE ISD,2022-08-07,184901,652,,,,,,,
SPRINGTOWN ISD,2022-08-07,184902,3957,,,,,,,
WEATHERFORD ISD,2022-08-07,184903,8129,,,0,3,0,0,3
MILLSAP ISD,2022-08-07,184904,1117,,,,,,,
ALEDO ISD,2022-08-07,184907,7361,,,,,,,
PEASTER ISD,2022-08-07,184908,1635,,,,,,,
BROCK ISD,2022-08-07,184909,2021,,,,,,,
GARNER ISD,2022-08-07,184911,246,,,,,,,
BOVINA ISD,2022-08-07,185901,461,,,,,,,
FARWELL ISD,2022-08-07,185902,593,,,,,,,
FRIONA ISD,2022-08-07,185903,1073,,,,,,,
LAZBUDDIE ISD,2022-08-07,185904,169,,,,,,,
BUENA VISTA ISD,2022-08-07,186901,246,,,,,,,
FORT STOCKTON ISD,2022-08-07,186902,2256,,,,,,,
IRAAN-SHEFFIELD COLLEGIATE ISD,2022-08-07,186903,339,,,,,,,
BIG SANDY ISD,2022-08-07,187901,539,,,,,,,
GOODRICH ISD,2022-08-07,187903,246,,,,,,,
CORRIGAN-CAMDEN ISD,2022-08-07,187904,819,,,,,,,
LEGGETT ISD,2022-08-07,187906,225,,,,,,,
LIVINGSTON ISD,2022-08-07,187907,4037,,,,,,,
ONALASKA ISD,2022-08-07,187910,1220,,,,,,,
AMARILLO ISD,2022-08-07,188901,31191,,,0,5,0,0,5
RIVER ROAD ISD,2022-08-07,188902,1352,,,,,,,
HIGHLAND PARK ISD,2022-08-07,188903,831,,,,,,,
BUSHLAND ISD,2022-08-07,188904,1544,,,,,,,
MARFA ISD,2022-08-07,189901,279,,,,,,,
PRESIDIO ISD,2022-08-07,189902,1074,,,,,,,
RAINS ISD,2022-08-07,190903,1730,,,,,,,
CANYON ISD,2022-08-07,191901,10769,,,,,,,
REAGAN COUNTY ISD,2022-08-07,192901,821,,,,,,,
BIG SPRINGS CHARTER SCHOOL,2022-08-07,193801,209,,,,,,,
LEAKEY ISD,2022-08-07,193902,341,,,,,,,
AVERY ISD,2022-08-07,194902,362,,,,,,,
RIVERCREST ISD,2022-08-07,194903,688,,,,,,,
CLARKSVILLE ISD,2022-08-07,194904,526,,,,,,,
DETROIT ISD,2022-08-07,194905,541,,,,,,,
PECOS-BARSTOW-TOYAH ISD,2022-08-07,195901,2712,,,,,,,
BALMORHEA ISD,2022-08-07,195902,151,,,,,,,
AUSTWELL-TIVOLI ISD,2022-08-07,196901,133,,,,,,,
WOODSBORO ISD,2022-08-07,196902,442,,,,,,,
REFUGIO ISD,2022-08-07,196903,691,,,,,,,
MIAMI ISD,2022-08-07,197902,200,,,,,,,
BREMOND ISD,2022-08-07,198901,501,,,,,,,
CALVERT ISD,2022-08-07,198902,141,,,,,,,
FRANKLIN ISD,2022-08-07,198903,1361,,,,,,,
HEARNE ISD,2022-08-07,198905,744,,,,,,,
MUMFORD ISD,2022-08-07,198906,612,,,,,,,
ROCKWALL ISD,2022-08-07,199901,17856,,,0,8,0,0,8
ROYSE CITY ISD,2022-08-07,199902,7623,,,,,,,
BALLINGER ISD,2022-08-07,200901,863,,,,,,,
MILES ISD,2022-08-07,200902,492,,,,,,,
WINTERS ISD,2022-08-07,200904,571,,,,,,,
OLFEN ISD,2022-08-07,200906,141,,,,,,,
HENDERSON ISD,2022-08-07,201902,3431,,,,,,,
LANEVILLE ISD,2022-08-07,201903,161,,,,,,,
LEVERETTS CHAPEL ISD,2022-08-07,201904,205,,,,,,,
MOUNT ENTERPRISE ISD,2022-08-07,201907,464,,,,,,,
OVERTON ISD,2022-08-07,201908,490,,,,,,,
TATUM ISD,2022-08-07,201910,1481,,,,,,,
CARLISLE ISD,2022-08-07,201913,614,,,,,,,
WEST RUSK COUNTY CONSOLIDATED ISD,2022-08-07,201914,1057,,,,,,,
HEMPHILL ISD,2022-08-07,202903,920,,,,,,,
WEST SABINE ISD,2022-08-07,202905,565,,,,,,,
SAN AUGUSTINE ISD,2022-08-07,203901,660,,,,,,,
BROADDUS ISD,2022-08-07,203902,372,,,,,,,
COLDSPRING-OAKHURST CISD,2022-08-07,204901,1608,,,,,,,
SHEPHERD ISD,2022-08-07,204904,2012,,,0,5,0,0,5
ARANSAS PASS ISD,2022-08-07,205901,1701,,,,,,,
GREGORY-PORTLAND ISD,2022-08-07,205902,4804,,,,,,,
INGLESIDE ISD,2022-08-07,205903,1995,,,,,,,
MATHIS ISD,2022-08-07,205904,1497,,,,,,,
ODEM-EDROY ISD,2022-08-07,205905,119,,,,,,,
SINTON ISD,2022-08-07,205906,2085,,,,,,,
TAFT ISD,2022-08-07,205907,888,,,,,,,
SAN SABA ISD,2022-08-07,206901,735,,,,,,,
RICHLAND SPRINGS ISD,2022-08-07,206902,117,,,,,,,
CHEROKEE ISD,2022-08-07,206903,132,,,,,,,
SCHLEICHER ISD,2022-08-07,207901,505,,,,,,,
HERMLEIGH ISD,2022-08-07,208901,258,,,,,,,
SNYDER ISD,2022-08-07,208902,2418,,,,,,,
IRA ISD,2022-08-07,208903,271,,,,,,,
ALBANY ISD,2022-08-07,209901,511,,,,,,,
MORAN ISD,2022-08-07,209902,113,,,,,,,
CENTER ISD,2022-08-07,210901,2562,,,,,,,
JOAQUIN ISD,2022-08-07,210902,685,,,,,,,
SHELBYVILLE ISD,2022-08-07,210903,784,,,,,,,
TENAHA ISD,2022-08-07,210904,491,,,,,,,
TIMPSON ISD,2022-08-07,210905,653,,,,,,,
EXCELSIOR ISD,2022-08-07,210906,68,,,,,,,
TEXHOMA ISD,2022-08-07,211901,175,,,,,,,
STRATFORD ISD,2022-08-07,211902,588,,,,,,,
CUMBERLAND ACADEMY,2022-08-07,212801,1949,,,,,,,
UT TYLER UNIVERSITY ACADEMY,2022-08-07,212804,853,,,,,,,
ARP ISD,2022-08-07,212901,926,,,,,,,
BULLARD ISD,2022-08-07,212902,2755,,,,,,,
LINDALE ISD,2022-08-07,212903,4364,,,,,,,
TROUP ISD,2022-08-07,212904,1064,,,,,,,
TYLER ISD,2022-08-07,212905,18270,,,,,,,
WHITEHOUSE ISD,2022-08-07,212906,4967,,,,,,,
CHAPEL HILL ISD,2022-08-07,212909,3455,,,,,,,
WINONA ISD,2022-08-07,212910,1083,,,,,,,
BRAZOS RIVER CHARTER SCHOOL,2022-08-07,213801,245,,,,,,,
GLEN ROSE ISD,2022-08-07,213901,2000,,,,,,,
RIO GRANDE CITY GRULLA ISD,2022-08-07,214901,8846,,,,,,,
SAN ISIDRO ISD,2022-08-07,214902,192,,,,,,,
ROMA ISD,2022-08-07,214903,5578,,,0,1,0,0,1
BRECKENRIDGE ISD,2022-08-07,215901,34,,,,,,,
STERLING CITY ISD,2022-08-07,216901,339,,,,,,,
ASPERMONT ISD,2022-08-07,217901,182,,,,,,,
SONORA ISD,2022-08-07,218901,693,,,,,,,
HAPPY ISD,2022-08-07,219901,258,,,,,,,
TULIA ISD,2022-08-07,219903,950,,,,,,,
KRESS ISD,2022-08-07,219905,274,,,,,,,
TREETOPS SCHOOL INTERNATIONAL,2022-08-07,220801,335,,,,,,,
ARLINGTON CLASSICS ACADEMY,2022-08-07,220802,1523,,,,,,,
FORT WORTH ACADEMY OF FINE ARTS,2022-08-07,220809,661,,,,,,,
WESTLAKE ACADEMY CHARTER SCHOOL,2022-08-07,220810,879,,,,,,,
EAST FORT WORTH MONTESSORI ACADEMY,2022-08-07,220811,202,,,,,,,
TEXAS SCHOOL OF THE ARTS,2022-08-07,220814,298,,,,,,,
CHAPEL HILL ACADEMY,2022-08-07,220815,711,,,,,,,
NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,2022-08-07,220817,3096,,,,,,,
HIGH POINT ACADEMY,2022-08-07,220819,1461,,,,,,,
ARLINGTON ISD,2022-08-07,220901,56950,,,7,29,0,0,36
BIRDVILLE ISD,2022-08-07,220902,22645,,,,,,,
EVERMAN ISD,2022-08-07,220904,5052,,,,,,,
FORT WORTH ISD,2022-08-07,220905,75914,,,0,16,0,0,16
GRAPEVINE-COLLEYVILLE ISD,2022-08-07,220906,14060,,,,,,,
KELLER ISD,2022-08-07,220907,35038,,,,4,,,
MANSFIELD ISD,2022-08-07,220908,35783,,,,,,,
LAKE WORTH ISD,2022-08-07,220910,3649,,,,,,,
CROWLEY ISD,2022-08-07,220912,16232,,,6,6,0,0,12
KENNEDALE ISD,2022-08-07,220914,2869,,,,,,,
AZLE ISD,2022-08-07,220915,6978,,,,,,,
HURST-EULESS-BEDFORD ISD,2022-08-07,220916,23262,,,,,,,
CASTLEBERRY ISD,2022-08-07,220917,3696,,,,,,,
EAGLE MT-SAGINAW ISD,2022-08-07,220918,22628,,,,,,,
CARROLL ISD,2022-08-07,220919,8403,,,,,,,
WHITE SETTLEMENT ISD,2022-08-07,220920,7111,,,,,,,
TEXAS COLLEGE PREPARATORY ACADEMIES,2022-08-07,221801,15187,,,0,1,0,0,1
ABILENE ISD,2022-08-07,221901,15698,,,,,,,
MERKEL ISD,2022-08-07,221904,1091,,,,,,,
TRENT ISD,2022-08-07,221905,146,,,,,,,
JIM NED CISD,2022-08-07,221911,1588,,,,,,,
WYLIE ISD,2022-08-07,221912,4803,,,,,,,
TERRELL COUNTY ISD,2022-08-07,222901,133,,,,,,,
BROWNFIELD ISD,2022-08-07,223901,1684,,,,,,,
MEADOW ISD,2022-08-07,223902,275,,,,,,,
WELLMAN-UNION CISD,2022-08-07,223904,287,,,,,,,
THROCKMORTON COLLEGIATE ISD,2022-08-07,224901,165,,,,,,,
WOODSON ISD,2022-08-07,224902,157,,,,,,,
MOUNT PLEASANT ISD,2022-08-07,225902,5167,,,,,,,
CHAPEL HILL ISD,2022-08-07,225906,1051,,,,,,,
HARTS BLUFF ISD,2022-08-07,225907,795,,,,,,,
TEXAS LEADERSHIP PUBLIC SCHOOLS,2022-08-07,226801,3564,,,,,,,
CHRISTOVAL ISD,2022-08-07,226901,579,,,,,,,
SAN ANGELO ISD,2022-08-07,226903,13917,,,,,,,
WATER VALLEY ISD,2022-08-07,226905,360,,,,,,,
WALL ISD,2022-08-07,226906,1298,,,,,,,
GRAPE CREEK ISD,2022-08-07,226907,1144,,,,,,,
VERIBEST ISD,2022-08-07,226908,279,,,,,,,
UNIVERSITY OF TEXAS AT AUSTIN H S,2022-08-07,227506,707,,,,,,,
TEXAS JUVENILE JUSTICE DEPARTMENT,2022-08-07,227622,697,,,,,,,
WAYSIDE SCHOOLS,2022-08-07,227803,1662,,,,,,,
NYOS CHARTER SCHOOL,2022-08-07,227804,1425,,,11,0,0,0,11
TEXAS EMPOWERMENT ACADEMY,2022-08-07,227805,409,,,,,,,
UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,2022-08-07,227806,609,,,,,,,
CHAPARRAL STAR ACADEMY,2022-08-07,227814,352,,,,,,,
HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS,2022-08-07,227816,4231,,,,,,,
CEDARS INTERNATIONAL ACADEMY,2022-08-07,227817,514,,,,,,,
UNIVERSITY OF TEXAS ELEMENTARY CHARTER SCHOOL,2022-08-07,227819,299,,,0,3,0,0,3
KIPP TEXAS PUBLIC SCHOOLS,2022-08-07,227820,32671,,,,,,,
AUSTIN DISCOVERY SCHOOL,2022-08-07,227821,428,,,,,,,
VALERE PUBLIC SCHOOLS,2022-08-07,227824,1024,,,,,,,
AUSTIN ACHIEVE PUBLIC SCHOOLS,2022-08-07,227825,2336,,,,,,,
MONTESSORI FOR ALL,2022-08-07,227826,475,,,,,,,
THE EXCEL CENTER (FOR ADULTS),2022-08-07,227827,866,,,,,,,
VALOR PUBLIC SCHOOLS,2022-08-07,227829,1386,,,,,,,
AUSTIN ISD,2022-08-07,227901,75083,,,,2,,,
PFLUGERVILLE ISD,2022-08-07,227904,25679,,,,,,,
TEXAS SCH FOR THE BLIND & VISUALLY IMPAIRED,2022-08-07,227905,114,,,0,2,0,0,2
TEXAS SCH FOR THE DEAF,2022-08-07,227906,484,,,,,,,
MANOR ISD,2022-08-07,227907,9324,,,,,,,
EANES ISD,2022-08-07,227909,7851,,,,,,,
DEL VALLE ISD,2022-08-07,227910,11209,,,,,,,
LAGO VISTA ISD,2022-08-07,227912,1834,,,,,,,
LAKE TRAVIS ISD,2022-08-07,227913,11430,,,0,9,0,0,9
GROVETON ISD,2022-08-07,228901,761,,,,,,,
TRINITY ISD,2022-08-07,228903,1177,,,,,,,
CENTERVILLE ISD,2022-08-07,228904,139,,,,,,,
APPLE SPRINGS ISD,2022-08-07,228905,206,,,,,,,
COLMESNEIL ISD,2022-08-07,229901,464,,,,,,,
WOODVILLE ISD,2022-08-07,229903,1284,,,,,,,
WARREN ISD,2022-08-07,229904,1289,,,,,,,
SPURGER ISD,2022-08-07,229905,382,,,,,,,
CHESTER ISD,2022-08-07,229906,212,,,,,,,
BIG SANDY ISD,2022-08-07,230901,668,,,,,,,
GILMER ISD,2022-08-07,230902,2722,,,,,,,
ORE CITY ISD,2022-08-07,230903,886,,,,,,,
UNION HILL ISD,2022-08-07,230904,281,,,,,,,
HARMONY ISD,2022-08-07,230905,1044,,,,,,,
NEW DIANA ISD,2022-08-07,230906,1227,,,,,,,
UNION GROVE ISD,2022-08-07,230908,719,,,,,,,
MCCAMEY ISD,2022-08-07,231901,536,,,,,,,
RANKIN ISD,2022-08-07,231902,314,,,,,,,
KNIPPA ISD,2022-08-07,232901,411,,,,,,,
SABINAL ISD,2022-08-07,232902,408,,,,,,,
UVALDE CISD,2022-08-07,232903,4231,,,,,,,
UTOPIA ISD,2022-08-07,232904,219,,,,,,,
SAN FELIPE-DEL RIO CISD,2022-08-07,233901,10039,,,,,,,
COMSTOCK ISD,2022-08-07,233903,248,,,,,,,
RANCH ACADEMY,2022-08-07,234801,79,,,,,,,
CANTON ISD,2022-08-07,234902,2296,,,,,,,
EDGEWOOD ISD,2022-08-07,234903,1041,,,,,,,
GRAND SALINE ISD,2022-08-07,234904,1201,,,,,,,
MARTINS MILL ISD,2022-08-07,234905,508,,,,,,,
VAN ISD,2022-08-07,234906,2390,,,,,,,
WILLS POINT ISD,2022-08-07,234907,2689,,,,,,,
FRUITVALE ISD,2022-08-07,234909,438,,,,,,,
BLOOMINGTON ISD,2022-08-07,235901,819,,,,,,,
VICTORIA ISD,2022-08-07,235902,13525,,,,,,,
NURSERY ISD,2022-08-07,235904,132,,,,,,,
RAVEN SCHOOL,2022-08-07,236801,34,,,,,,,
SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,2022-08-07,236802,432,,,,,,,
NEW WAVERLY ISD,2022-08-07,236901,1004,,,,,,,
HUNTSVILLE ISD,2022-08-07,236902,10237,,,,,,,
WINDHAM SCHOOL DISTRICT,2022-08-07,236903,22,,,,,,,
HEMPSTEAD ISD,2022-08-07,237902,1583,,,,,,,
WALLER ISD,2022-08-07,237904,8429,,,,,,,
ROYAL ISD,2022-08-07,237905,2584,,,,,,,
MONAHANS-WICKETT-PYOTE ISD,2022-08-07,238902,2118,,,,,,,
GRANDFALLS-ROYALTY ISD,2022-08-07,238904,144,,,,,,,
BRENHAM ISD,2022-08-07,239901,4882,,,,,,,
BURTON ISD,2022-08-07,239903,527,,,,,,,
TEXAS A&M INTERNATIONAL UNIVERSITY ISD,2022-08-07,240503,0,,,,,,,
TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO,2022-08-07,240801,192,,,,,,,
LAREDO ISD,2022-08-07,240901,19783,,,,,,,
UNITED ISD,2022-08-07,240903,39115,,,0,22,0,0,22
WEBB CISD,2022-08-07,240904,260,,,,,,,
BOLING ISD,2022-08-07,241901,1147,,,,,,,
EAST BERNARD ISD,2022-08-07,241902,970,,,,,,,
EL CAMPO ISD,2022-08-07,241903,3457,,,,,,,
WHARTON ISD,2022-08-07,241904,1993,,,,,,,
LOUISE ISD,2022-08-07,241906,520,,,,,,,
SHAMROCK ISD,2022-08-07,242902,375,,,,,,,
WHEELER ISD,2022-08-07,242903,407,,,,,,,
KELTON ISD,2022-08-07,242905,143,,,,,,,
FORT ELLIOTT CISD,2022-08-07,242906,159,,,,,,,
BURKBURNETT ISD,2022-08-07,243901,3374,,,,,,,
ELECTRA ISD,2022-08-07,243902,457,,,,,,,
IOWA PARK CISD,2022-08-07,243903,1921,,,,,,,
WICHITA FALLS ISD,2022-08-07,243905,13627,,,,,,,
CITY VIEW ISD,2022-08-07,243906,1129,,,,,,,
HARROLD ISD,2022-08-07,244901,112,,,,,,,
VERNON ISD,2022-08-07,244903,1861,,,,,,,
NORTHSIDE ISD,2022-08-07,244905,238,,,,,,,
LASARA ISD,2022-08-07,245901,327,,,,,,,
LYFORD CISD,2022-08-07,245902,1456,,,,,,,
RAYMONDVILLE ISD,2022-08-07,245903,1932,,,,5,,,
SAN PERLITA ISD,2022-08-07,245904,226,,,,,,,
MERIDIAN WORLD SCHOOL LLC,2022-08-07,246801,1684,,,,,,,
GOODWATER MONTESSORI SCHOOL,2022-08-07,246802,376,,,,,,,
FLORENCE ISD,2022-08-07,246902,1129,,,,,,,
GEORGETOWN ISD,2022-08-07,246904,12670,,,,,,,
GRANGER ISD,2022-08-07,246905,509,,,,,,,
HUTTO ISD,2022-08-07,246906,8989,,,,,,,
JARRELL ISD,2022-08-07,246907,2892,,,,,,,
LIBERTY HILL ISD,2022-08-07,246908,6804,,,0,1,0,0,1
ROUND ROCK ISD,2022-08-07,246909,47598,,,,,,,
TAYLOR ISD,2022-08-07,246911,3045,,,,,,,
THRALL ISD,2022-08-07,246912,795,,,,,,,
LEANDER ISD,2022-08-07,246913,41869,,,,,,,
COUPLAND ISD,2022-08-07,246914,256,,,,,,,
FLORESVILLE ISD,2022-08-07,247901,4073,,,,,,,
LA VERNIA ISD,2022-08-07,247903,3396,,,,,,,
POTH ISD,2022-08-07,247904,915,,,,,,,
STOCKDALE ISD,2022-08-07,247906,832,,,,,,,
KERMIT ISD,2022-08-07,248901,1272,,,,,,,
WINK-LOVING ISD,2022-08-07,248902,408,,,,,,,
ALVORD ISD,2022-08-07,249901,799,,,,,,,
BOYD ISD,2022-08-07,249902,1247,,,,,,,
BRIDGEPORT ISD,2022-08-07,249903,2048,,,,,,,
CHICO ISD,2022-08-07,249904,588,,,,,,,
DECATUR ISD,2022-08-07,249905,3669,,,,,,,
PARADISE ISD,2022-08-07,249906,1287,,,,,,,
SLIDELL ISD,2022-08-07,249908,386,,,,,,,
HAWKINS ISD,2022-08-07,250902,754,,,,,,,
MINEOLA ISD,2022-08-07,250903,1640,,,,,,,
QUITMAN ISD,2022-08-07,250904,1214,,,,,,,
YANTIS ISD,2022-08-07,250905,373,,,,,,,
ALBA-GOLDEN ISD,2022-08-07,250906,868,,,,,,,
WINNSBORO ISD,2022-08-07,250907,1551,,,,,,,
DENVER CITY ISD,2022-08-07,251901,<10,,,,,,,
PLAINS ISD,2022-08-07,251902,387,,,,,,,
GRAHAM ISD,2022-08-07,252901,2298,,,,,,,
NEWCASTLE ISD,2022-08-07,252902,211,,,,,,,
OLNEY ISD,2022-08-07,252903,724,,,,,,,
ZAPATA COUNTY ISD,2022-08-07,253901,3427,,,,,,,
CRYSTAL CITY ISD,2022-08-07,254901,1787,,,,,,,
LA PRYOR ISD,2022-08-07,254902,493,,,,,,,
