District,Date,LEA,District_Total_Enrollment,Campus,Campus_ID,Cases_Student_New,Cases_Staff_New,Case_Source_Campus,Case_Source_OffCampus,Case_Source_Unknown
FRIENDSWOOD ISD,2022-06-19,084911,6189,,,,,,,
POST ISD,2022-06-19,085902,793,,,,,,,
SOUTHLAND ISD,2022-06-19,085903,113,,,,,,,
DOSS CONSOLIDATED CSD,2022-06-19,086024,24,,,,,,,
FREDERICKSBURG ISD,2022-06-19,086901,3152,,,,,,,
HARPER ISD,2022-06-19,086902,569,,,,,,,
GLASSCOCK COUNTY ISD,2022-06-19,087901,296,,,,,,,
GOLIAD ISD,2022-06-19,088902,1314,,,,,,,
GONZALES ISD,2022-06-19,089901,2651,,,,,,,
NIXON-SMILEY CISD,2022-06-19,089903,1075,,,,,,,
WAELDER ISD,2022-06-19,089905,305,,,,,,,
LEFORS ISD,2022-06-19,090902,181,,,,,,,
MCLEAN ISD,2022-06-19,090903,193,,,,,,,
PAMPA ISD,2022-06-19,090904,3522,,,,,,,
GRANDVIEW-HOPKINS ISD,2022-06-19,090905,47,,,,,,,
BELLS ISD,2022-06-19,091901,894,,,,,,,
COLLINSVILLE ISD,2022-06-19,091902,555,,,,,,,
DENISON ISD,2022-06-19,091903,4758,,,,,,,
HOWE ISD,2022-06-19,091905,1257,,,,,,,
SHERMAN ISD,2022-06-19,091906,7625,,,,,,,
TIOGA ISD,2022-06-19,091907,710,,,,,,,
VAN ALSTYNE ISD,2022-06-19,091908,2058,,,,,,,
WHITESBORO ISD,2022-06-19,091909,1732,,,,,,,
WHITEWRIGHT ISD,2022-06-19,091910,775,,,,,,,
POTTSBORO ISD,2022-06-19,091913,1461,,,,,,,
S AND S CISD,2022-06-19,091914,1001,,,,,,,
GUNTER ISD,2022-06-19,091917,1122,,,,,,,
TOM BEAN ISD,2022-06-19,091918,645,,,,,,,
EAST TEXAS CHARTER SCHOOLS,2022-06-19,092801,150,,,,,,,
GLADEWATER ISD,2022-06-19,092901,1765,,,,,,,
KILGORE ISD,2022-06-19,092902,3953,,,,,,,
LONGVIEW ISD,2022-06-19,092903,8377,,,,,,,
PINE TREE ISD,2022-06-19,092904,4705,,,,,,,
SABINE ISD,2022-06-19,092906,1554,,,,,,,
SPRING HILL ISD,2022-06-19,092907,2054,,,,,,,
WHITE OAK ISD,2022-06-19,092908,1478,,,,,,,
ANDERSON-SHIRO CISD,2022-06-19,093901,901,,,,,,,
IOLA ISD,2022-06-19,093903,546,,,,,,,
NAVASOTA ISD,2022-06-19,093904,2954,,,,,,,
RICHARDS ISD,2022-06-19,093905,218,,,,,,,
SEGUIN ISD,2022-06-19,094901,7114,,,,,,,
SCHERTZ-CIBOLO-U CITY ISD,2022-06-19,094902,16018,,,,,,,
NAVARRO ISD,2022-06-19,094903,2000,,,,,,,
MARION ISD,2022-06-19,094904,1504,,,,,,,
ABERNATHY ISD,2022-06-19,095901,825,,,,,,,
COTTON CENTER ISD,2022-06-19,095902,98,,,,,,,
HALE CENTER ISD,2022-06-19,095903,609,,,,,,,
PETERSBURG ISD,2022-06-19,095904,282,,,,,,,
PLAINVIEW ISD,2022-06-19,095905,4789,,,,,,,
MEMPHIS ISD,2022-06-19,096904,436,,,,,,,
TURKEY-QUITAQUE ISD,2022-06-19,096905,195,,,,,,,
HAMILTON ISD,2022-06-19,097902,845,,,,,,,
HICO ISD,2022-06-19,097903,612,,,,,,,
GRUVER ISD,2022-06-19,098901,421,,,,,,,
PRINGLE-MORSE CISD,2022-06-19,098903,126,,,,,,,
SPEARMAN ISD,2022-06-19,098904,795,,,,,,,
CHILLICOTHE ISD,2022-06-19,099902,201,,,,,,,
QUANAH ISD,2022-06-19,099903,517,,,,,,,
KOUNTZE ISD,2022-06-19,100903,1161,,,,,,,
SILSBEE ISD,2022-06-19,100904,2785,,,,,,,
HARDIN-JEFFERSON ISD,2022-06-19,100905,2599,,,,,,,
LUMBERTON ISD,2022-06-19,100907,4246,,,,,,,
WEST HARDIN COUNTY CISD,2022-06-19,100908,593,,,,,,,
HARRIS COUNTY DEPT OF ED,2022-06-19,101000,0,,,,,,,
SER-NINOS CHARTER SCHOOL,2022-06-19,101802,880,,,,,,,
ARISTOI CLASSICAL ACADEMY,2022-06-19,101803,1213,,,,0,,,
GEORGE I SANCHEZ CHARTER,2022-06-19,101804,979,,,,,,,
RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,2022-06-19,101806,1552,,,,,,,
ACADEMY OF ACCELERATED LEARNING INC,2022-06-19,101810,926,,,,,,,
EXCEL ACADEMY,2022-06-19,101811,258,,,,,,,
THE VARNETT PUBLIC SCHOOL,2022-06-19,101814,1170,,,,,,,
ALIEF MONTESSORI COMMUNITY SCHOOL,2022-06-19,101815,355,,,,,,,
AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,2022-06-19,101819,566,,,,,,,
HOUSTON HEIGHTS HIGH SCHOOL,2022-06-19,101821,165,,,,,,,
HOUSTON GATEWAY ACADEMY INC,2022-06-19,101828,2097,,,,,,,
CALVIN NELMS CHARTER SCHOOLS,2022-06-19,101837,298,,,,,,,
SOUTHWEST SCHOOL,2022-06-19,101838,1547,,,0,3,0,0,3
TWO DIMENSIONS PREPARATORY ACADEMY,2022-06-19,101840,448,,,,,,,
COMQUEST ACADEMY,2022-06-19,101842,42,,,,,,,
YES PREP PUBLIC SCHOOLS INC,2022-06-19,101845,14545,,,,,,,
HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,2022-06-19,101846,3608,,,,,,,
BEATRICE MAYES INSTITUTE CHARTER SCHOOL,2022-06-19,101847,459,,,,,,,
ACCELERATED INTERMEDIATE ACADEMY,2022-06-19,101849,168,,,,,,,
BAKERRIPLEY COMMUNITY SCHOOLS,2022-06-19,101853,1740,,,,,,,
MEYERPARK ELEMENTARY,2022-06-19,101855,275,,,,,,,
DRAW ACADEMY,2022-06-19,101856,702,,,,,,,
HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,2022-06-19,101858,5934,,,,,,,
STEP CHARTER SCHOOL,2022-06-19,101859,565,,,,,,,
THE RHODES SCHOOL FOR PERFORMING ARTS,2022-06-19,101861,613,,,,,,,
HARMONY PUBLIC SCHOOLS - HOUSTON WEST,2022-06-19,101862,4048,,,,,,,
THE LAWSON ACADEMY,2022-06-19,101864,168,,,,,,,
THE PRO-VISION ACADEMY,2022-06-19,101868,357,,,,,,,
BETA ACADEMY,2022-06-19,101870,1296,,,,,,,
A+ UNLIMITED POTENTIAL,2022-06-19,101871,145,,,,,,,
ETOILE ACADEMY CHARTER SCHOOL,2022-06-19,101872,342,,,,,,,
YELLOWSTONE COLLEGE PREPARATORY,2022-06-19,101873,155,,,,,,,
LEGACY SCHOOL OF SPORT SCIENCES,2022-06-19,101874,374,,,,,,,
BLOOM ACADEMY CHARTER SCHOOL,2022-06-19,101875,226,,,,,,,
REVE PREPARATORY CHARTER SCHOOL,2022-06-19,101876,166,,,,,,,
ELEVATE COLLEGIATE CHARTER SCHOOL,2022-06-19,101877,54,,,,,,,
HOUSTON CLASSICAL CHARTER SCHOOL,2022-06-19,101878,84,,,,,,,
ALDINE ISD,2022-06-19,101902,62248,,,5,5,0,0,10
ALIEF ISD,2022-06-19,101903,40202,,,,20,,,
CHANNELVIEW ISD,2022-06-19,101905,9440,,,,2,,,
CROSBY ISD,2022-06-19,101906,6523,,,,,,,
CYPRESS-FAIRBANKS ISD,2022-06-19,101907,117519,,,,13,,,
DEER PARK ISD,2022-06-19,101908,12481,,,,,,,
GALENA PARK ISD,2022-06-19,101910,21538,,,,,,,
GOOSE CREEK CISD,2022-06-19,101911,23949,,,,,,,
HOUSTON ISD,2022-06-19,101912,191989,,,,,,,
HUMBLE ISD,2022-06-19,101913,48142,,,,7,,,
KATY ISD,2022-06-19,101914,89071,,,0,12,0,0,12
KLEIN ISD,2022-06-19,101915,53577,,,,,,,
LA PORTE ISD,2022-06-19,101916,6991,,,,,,,
PASADENA ISD,2022-06-19,101917,49535,,,,,,,
SPRING ISD,2022-06-19,101919,32345,,,,,,,
SPRING BRANCH ISD,2022-06-19,101920,33584,,,,5,,,
TOMBALL ISD,2022-06-19,101921,20243,,,,,,,
SHELDON ISD,2022-06-19,101924,10584,,,,,,,
HUFFMAN ISD,2022-06-19,101925,3570,,,,,,,
KARNACK ISD,2022-06-19,102901,136,,,,,,,
MARSHALL ISD,2022-06-19,102902,5147,,,,,,,
WASKOM ISD,2022-06-19,102903,857,,,,,,,
HALLSVILLE ISD,2022-06-19,102904,19608,,,,,,,
HARLETON ISD,2022-06-19,102905,720,,,,,,,
ELYSIAN FIELDS ISD,2022-06-19,102906,842,,,,,,,
CHANNING ISD,2022-06-19,103901,165,,,,,,,
HARTLEY ISD,2022-06-19,103902,235,,,,,,,
HASKELL CISD,2022-06-19,104901,538,,,,,,,
RULE ISD,2022-06-19,104903,144,,,,,,,
PAINT CREEK ISD,2022-06-19,104907,95,,,,,,,
KATHERINE ANNE PORTER SCHOOL,2022-06-19,105801,76,,,,,,,
TEXAS PREPARATORY SCHOOL,2022-06-19,105802,122,,,,,,,
KI CHARTER ACADEMY,2022-06-19,105803,344,,,,,,,
SAN MARCOS CISD,2022-06-19,105902,8339,,,,,,,
DRIPPING SPRINGS ISD,2022-06-19,105904,8023,,,,,,,
WIMBERLEY ISD,2022-06-19,105905,2646,,,,,,,
HAYS CISD,2022-06-19,105906,21494,,,,,,,
CANADIAN ISD,2022-06-19,106901,841,,,,,,,
ATHENS ISD,2022-06-19,107901,2991,,,,,,,
BROWNSBORO ISD,2022-06-19,107902,2627,,,,,,,
CROSS ROADS ISD,2022-06-19,107904,545,,,,,,,
EUSTACE ISD,2022-06-19,107905,1267,,,,,,,
MALAKOFF ISD,2022-06-19,107906,1446,,,,,,,
TRINIDAD ISD,2022-06-19,107907,158,,,,,,,
MURCHISON ISD,2022-06-19,107908,152,,,,,,,
LAPOYNOR ISD,2022-06-19,107910,492,,,,,,,
HORIZON MONTESSORI PUBLIC SCHOOLS,2022-06-19,108802,1405,,,,,,,
TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,2022-06-19,108804,567,,,,,,,
IDEA PUBLIC SCHOOLS,2022-06-19,108807,70497,,,6,0,0,0,6
VANGUARD ACADEMY,2022-06-19,108808,5416,,,,,,,
EXCELLENCE IN LEADERSHIP ACADEMY,2022-06-19,108809,300,,,0,1,0,0,1
DONNA ISD,2022-06-19,108902,13018,,,,7,,,
EDCOUCH-ELSA ISD,2022-06-19,108903,4052,,,,,,,
EDINBURG CISD,2022-06-19,108904,32076,,,,1,,,
HIDALGO ISD,2022-06-19,108905,2790,,,,6,,,
MCALLEN ISD,2022-06-19,108906,20462,,,,,,,
MERCEDES ISD,2022-06-19,108907,4417,,,,5,,,
MISSION CISD,2022-06-19,108908,13973,,,5,0,0,0,5
PHARR-SAN JUAN-ALAMO ISD,2022-06-19,108909,29354,,,5,14,0,0,19
PROGRESO ISD,2022-06-19,108910,1390,,,,,,,
SHARYLAND ISD,2022-06-19,108911,9459,,,,,,,
LA JOYA ISD,2022-06-19,108912,24069,,,,,,,
WESLACO ISD,2022-06-19,108913,15408,,,,,,,
LA VILLA ISD,2022-06-19,108914,549,,,,,,,
MONTE ALTO ISD,2022-06-19,108915,864,,,,,,,
VALLEY VIEW ISD,2022-06-19,108916,3377,,,,,,,
ABBOTT ISD,2022-06-19,109901,283,,,,,,,
BYNUM ISD,2022-06-19,109902,183,,,,,,,
COVINGTON ISD,2022-06-19,109903,301,,,,,,,
HILLSBORO ISD,2022-06-19,109904,1949,,,,,,,
HUBBARD ISD,2022-06-19,109905,447,,,,,,,
ITASCA ISD,2022-06-19,109907,624,,,,,,,
MALONE ISD,2022-06-19,109908,162,,,,,,,
MOUNT CALM ISD,2022-06-19,109910,200,,,,,,,
WHITNEY ISD,2022-06-19,109911,1512,,,,,,,
AQUILLA ISD,2022-06-19,109912,332,,,,,,,
BLUM ISD,2022-06-19,109913,349,,,,,,,
PENELOPE ISD,2022-06-19,109914,197,,,,,,,
ANTON ISD,2022-06-19,110901,191,,,,,,,
LEVELLAND ISD,2022-06-19,110902,2788,,,,,,,
ROPES ISD,2022-06-19,110905,513,,,,,,,
SMYER ISD,2022-06-19,110906,420,,,,,,,
SUNDOWN ISD,2022-06-19,110907,589,,,,,,,
WHITHARRAL ISD,2022-06-19,110908,236,,,,,,,
LAKE GRANBURY ACADEMY CHARTER SCHOOL,2022-06-19,111801,53,,,,,,,
GRANBURY ISD,2022-06-19,111901,7804,,,,,,,
LIPAN ISD,2022-06-19,111902,445,,,,,,,
TOLAR ISD,2022-06-19,111903,868,,,,,,,
SULPHUR SPRINGS ISD,2022-06-19,112901,4405,,,,,,,
CUMBY ISD,2022-06-19,112905,436,,,,,,,
NORTH HOPKINS ISD,2022-06-19,112906,537,,,,,,,
MILLER GROVE ISD,2022-06-19,112907,305,,,,,,,
COMO-PICKTON CISD,2022-06-19,112908,730,,,,,,,
SALTILLO ISD,2022-06-19,112909,248,,,,,,,
SULPHUR BLUFF ISD,2022-06-19,112910,203,,,,,,,
CROCKETT ISD,2022-06-19,113901,1192,,,,,,,
GRAPELAND ISD,2022-06-19,113902,687,,,,,,,
LOVELADY ISD,2022-06-19,113903,506,,,,,,,
LATEXO ISD,2022-06-19,113905,495,,,,,,,
KENNARD ISD,2022-06-19,113906,247,,,,,,,
BIG SPRING ISD,2022-06-19,114901,3665,,,,,,,
COAHOMA ISD,2022-06-19,114902,1099,,,,,,,
FORSAN ISD,2022-06-19,114904,777,,,,,,,
FT HANCOCK ISD,2022-06-19,115901,409,,,,0,,,
SIERRA BLANCA ISD,2022-06-19,115902,117,,,,,,,
DELL CITY ISD,2022-06-19,115903,77,,,,,,,
CADDO MILLS ISD,2022-06-19,116901,2224,,,,,,,
CELESTE ISD,2022-06-19,116902,493,,,,,,,
COMMERCE ISD,2022-06-19,116903,1465,,,,,,,
GREENVILLE ISD,2022-06-19,116905,5361,,,,,,,
LONE OAK ISD,2022-06-19,116906,1031,,,,,,,
QUINLAN ISD,2022-06-19,116908,2637,,,,,,,
WOLFE CITY ISD,2022-06-19,116909,706,,,,,,,
CAMPBELL ISD,2022-06-19,116910,311,,,,,,,
BLAND ISD,2022-06-19,116915,762,,,,,,,
BOLES ISD,2022-06-19,116916,532,,,,,,,
BORGER ISD,2022-06-19,117901,2524,,,,,,,
SANFORD-FRITCH ISD,2022-06-19,117903,702,,,,,,,
PLEMONS-STINNETT-PHILLIPS CISD,2022-06-19,117904,625,,,,,,,
SPRING CREEK ISD,2022-06-19,117907,98,,,,,,,
IRION COUNTY ISD,2022-06-19,118902,339,,,,,,,
BRYSON ISD,2022-06-19,119901,252,,,,,,,
JACKSBORO ISD,2022-06-19,119902,1104,,,,,,,
PERRIN-WHITT CISD,2022-06-19,119903,330,,,,,,,
EDNA ISD,2022-06-19,120901,1575,,,,,,,
GANADO ISD,2022-06-19,120902,751,,,,,,,
INDUSTRIAL ISD,2022-06-19,120905,1154,,,,,,,
BROOKELAND ISD,2022-06-19,121902,376,,,,,,,
BUNA ISD,2022-06-19,121903,1544,,,,,,,
JASPER ISD,2022-06-19,121904,2202,,,,,,,
KIRBYVILLE CISD,2022-06-19,121905,1462,,,,,,,
EVADALE ISD,2022-06-19,121906,408,,,,,,,
FT DAVIS ISD,2022-06-19,122901,180,,,,,,,
VALENTINE ISD,2022-06-19,122902,36,,,,,,,
TEXAS ACADEMY OF LEADERSHIP IN THE HUMANITIES,2022-06-19,123503,0,,,,,,,
TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,2022-06-19,123803,408,,,,,,,
EHRHART SCHOOL,2022-06-19,123805,508,,,,,,,
BOB HOPE SCHOOL,2022-06-19,123807,2466,,,,,,,
NEDERLAND ISD,2022-06-19,123905,5043,,,,,,,
PORT ARTHUR ISD,2022-06-19,123907,8018,,,,,,,
PORT NECHES-GROVES ISD,2022-06-19,123908,5221,,,,,,,
BEAUMONT ISD,2022-06-19,123910,16888,,,,,,,
SABINE PASS ISD,2022-06-19,123913,373,,,,,,,
HAMSHIRE-FANNETT ISD,2022-06-19,123914,1945,,,,,,,
JIM HOGG COUNTY ISD,2022-06-19,124901,1072,,,,,,,
ALICE ISD,2022-06-19,125901,3997,,,,,,,
BEN BOLT-PALITO BLANCO ISD,2022-06-19,125902,497,,,,,,,
ORANGE GROVE ISD,2022-06-19,125903,1812,,,,,,,
PREMONT ISD,2022-06-19,125905,738,,,,,,,
LA GLORIA ISD,2022-06-19,125906,92,,,,,,,
ALVARADO ISD,2022-06-19,126901,3629,,,,,,,
BURLESON ISD,2022-06-19,126902,12779,,,,,,,
CLEBURNE ISD,2022-06-19,126903,7119,,,,,,,
GRANDVIEW ISD,2022-06-19,126904,1386,,,,,,,
JOSHUA ISD,2022-06-19,126905,5916,,,,,,,
KEENE ISD,2022-06-19,126906,1060,,,,,,,
RIO VISTA ISD,2022-06-19,126907,826,,,,,,,
VENUS ISD,2022-06-19,126908,2311,,,,,,,
GODLEY ISD,2022-06-19,126911,2641,,,,,,,
ANSON ISD,2022-06-19,127901,736,,,,,,,
HAMLIN COLLEGIATE ISD,2022-06-19,127903,450,,,,,,,
HAWLEY ISD,2022-06-19,127904,771,,,,,,,
LUEDERS-AVOCA ISD,2022-06-19,127905,105,,,,,,,
STAMFORD ISD,2022-06-19,127906,624,,,,,,,
KARNES CITY ISD,2022-06-19,128901,1052,,,0,1,0,0,1
KENEDY ISD,2022-06-19,128902,732,,,,,,,
RUNGE ISD,2022-06-19,128903,219,,,,,,,
FALLS CITY ISD,2022-06-19,128904,433,,,,,,,
CRANDALL ISD,2022-06-19,129901,5447,,,,,,,
FORNEY ISD,2022-06-19,129902,14340,,,,,,,
KAUFMAN ISD,2022-06-19,129903,2760,,,,,,,
KEMP ISD,2022-06-19,129904,1647,,,,,,,
MABANK ISD,2022-06-19,129905,3713,,,,,,,
TERRELL ISD,2022-06-19,129906,5033,,,,,,,
SCURRY-ROSSER ISD,2022-06-19,129910,1097,,,,,,,
MEADOWLAND CHARTER DISTRICT,2022-06-19,130801,78,,,,,,,
BOERNE ISD,2022-06-19,130901,10357,,,,,,,
COMFORT ISD,2022-06-19,130902,1075,,,,,,,
KENEDY COUNTY WIDE CSD,2022-06-19,131001,99,,,,,,,
JAYTON-GIRARD ISD,2022-06-19,132902,176,,,,,,,
CENTER POINT ISD,2022-06-19,133901,545,,,,,,,
HUNT ISD,2022-06-19,133902,208,,,,,,,
KERRVILLE ISD,2022-06-19,133903,4899,,,,,,,
INGRAM ISD,2022-06-19,133904,1204,,,,,,,
DIVIDE ISD,2022-06-19,133905,20,,,,,,,
JUNCTION ISD,2022-06-19,134901,651,,,,,,,
GUTHRIE CSD,2022-06-19,135001,135,,,,,,,
BRACKETT ISD,2022-06-19,136901,538,,,,,,,
KINGSVILLE ISD,2022-06-19,137901,2785,,,,,,,
RICARDO ISD,2022-06-19,137902,626,,,,,,,
RIVIERA ISD,2022-06-19,137903,469,,,,,,,
SANTA GERTRUDIS ISD,2022-06-19,137904,782,,,,,,,
KNOX CITY-O'BRIEN CISD,2022-06-19,138902,234,,,,,,,
MUNDAY CISD,2022-06-19,138903,401,,,,,,,
BENJAMIN ISD,2022-06-19,138904,134,,,,,,,
CHISUM ISD,2022-06-19,139905,1150,,,,,,,
PARIS ISD,2022-06-19,139909,3887,,,,,,,
NORTH LAMAR ISD,2022-06-19,139911,2399,,,,,,,
PRAIRILAND ISD,2022-06-19,139912,1092,,,,,,,
AMHERST ISD,2022-06-19,140901,128,,,,,,,
LITTLEFIELD ISD,2022-06-19,140904,1247,,,,,,,
OLTON ISD,2022-06-19,140905,594,,,,,,,
SPRINGLAKE-EARTH ISD,2022-06-19,140907,301,,,,,,,
SUDAN ISD,2022-06-19,140908,495,,,,,,,
LAMPASAS ISD,2022-06-19,141901,3470,,,,,,,
LOMETA ISD,2022-06-19,141902,320,,,,,,,
COTULLA ISD,2022-06-19,142901,1202,,,,,,,
HALLETTSVILLE ISD,2022-06-19,143901,1161,,,,,,,
MOULTON ISD,2022-06-19,143902,302,,,,,,,
SHINER ISD,2022-06-19,143903,711,,,,,,,
VYSEHRAD ISD,2022-06-19,143904,111,,,,,,,
SWEET HOME ISD,2022-06-19,143905,137,,,,,,,
EZZELL ISD,2022-06-19,143906,97,,,,,,,
GIDDINGS ISD,2022-06-19,144901,1947,,,,,,,
LEXINGTON ISD,2022-06-19,144902,1104,,,,,,,
DIME BOX ISD,2022-06-19,144903,181,,,,,,,
BUFFALO ISD,2022-06-19,145901,1048,,,,,,,
CENTERVILLE ISD,2022-06-19,145902,725,,,,,,,
NORMANGEE ISD,2022-06-19,145906,630,,,,,,,
OAKWOOD ISD,2022-06-19,145907,237,,,,,,,
LEON ISD,2022-06-19,145911,741,,,,,,,
CLEVELAND ISD,2022-06-19,146901,10751,,,,3,,,
DAYTON ISD,2022-06-19,146902,5666,,,,,,,
DEVERS ISD,2022-06-19,146903,214,,,,,,,
HARDIN ISD,2022-06-19,146904,1303,,,,,,,
HULL-DAISETTA ISD,2022-06-19,146905,428,,,,,,,
LIBERTY ISD,2022-06-19,146906,2272,,,,,,,
TARKINGTON ISD,2022-06-19,146907,1853,,,,,,,
COOLIDGE ISD,2022-06-19,147901,306,,,,,,,
GROESBECK ISD,2022-06-19,147902,1582,,,,,,,
MEXIA ISD,2022-06-19,147903,1881,,,,,,,
BOOKER ISD,2022-06-19,148901,356,,,,,,,
FOLLETT ISD,2022-06-19,148902,178,,,,,,,
DARROUZETT ISD,2022-06-19,148905,149,,,,,,,
GEORGE WEST ISD,2022-06-19,149901,1054,,,,,,,
THREE RIVERS ISD,2022-06-19,149902,614,,,,,,,
LLANO ISD,2022-06-19,150901,1922,,,,,,,
TEXAS TECH UNIVERSITY K-12,2022-06-19,152504,1060,,,,,,,
RISE ACADEMY,2022-06-19,152802,311,,,,,,,
TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK,2022-06-19,152803,190,,,,,,,
BETTY M CONDRA SCHOOL FOR EDUCATION INNOVATION,2022-06-19,152806,188,,,,,,,
LUBBOCK ISD,2022-06-19,152901,25981,,,,,,,
NEW DEAL ISD,2022-06-19,152902,730,,,,,,,
SLATON ISD,2022-06-19,152903,1297,,,,,,,
LUBBOCK-COOPER ISD,2022-06-19,152906,7647,,,,,,,
FRENSHIP ISD,2022-06-19,152907,10938,,,,,,,
ROOSEVELT ISD,2022-06-19,152908,1130,,,,,,,
SHALLOWATER ISD,2022-06-19,152909,1752,,,,,,,
IDALOU ISD,2022-06-19,152910,1010,,,,,,,
O'DONNELL ISD,2022-06-19,153903,299,,,,,,,
TAHOKA ISD,2022-06-19,153904,518,,,,,,,
NEW HOME ISD,2022-06-19,153905,585,,,,,,,
WILSON ISD,2022-06-19,153907,126,,,,,,,
MADISONVILLE CISD,2022-06-19,154901,2343,,,,,,,
NORTH ZULCH ISD,2022-06-19,154903,323,,,,,,,
JEFFERSON ISD,2022-06-19,155901,1191,,,,,,,
STANTON ISD,2022-06-19,156902,1115,,,,,,,
GRADY ISD,2022-06-19,156905,250,,,,,,,
MASON ISD,2022-06-19,157901,764,,,,,,,
BAY CITY ISD,2022-06-19,158901,3562,,,,0,,,
TIDEHAVEN ISD,2022-06-19,158902,1024,,,,,,,
MATAGORDA ISD,2022-06-19,158904,100,,,,,,,
PALACIOS ISD,2022-06-19,158905,1320,,,,,,,
VAN VLECK ISD,2022-06-19,158906,1094,,,,,,,
EAGLE PASS ISD,2022-06-19,159901,13392,,,,,,,
BRADY ISD,2022-06-19,160901,987,,,,,,,
ROCHELLE ISD,2022-06-19,160904,201,,,,,,,
LOHN ISD,2022-06-19,160905,97,,,,,,,
WACO CHARTER SCHOOL,2022-06-19,161801,196,,,,,,,
RAPOPORT ACADEMY PUBLIC SCHOOL,2022-06-19,161802,864,,,,,,,
HARMONY PUBLIC SCHOOLS - NORTH TEXAS,2022-06-19,161807,10022,,,,,,,
CRAWFORD ISD,2022-06-19,161901,563,,,,,,,
MIDWAY ISD,2022-06-19,161903,8469,,,,,,,
LA VEGA ISD,2022-06-19,161906,3131,,,,,,,
LORENA ISD,2022-06-19,161907,1759,,,,,,,
MART ISD,2022-06-19,161908,553,,,,,,,
MCGREGOR ISD,2022-06-19,161909,1542,,,,,,,
MOODY ISD,2022-06-19,161910,693,,,,,,,
RIESEL ISD,2022-06-19,161912,624,,,,,,,
WACO ISD,2022-06-19,161914,14245,,,0,2,0,0,2
WEST ISD,2022-06-19,161916,1252,,,,,,,
AXTELL ISD,2022-06-19,161918,731,,,,,,,
BRUCEVILLE-EDDY ISD,2022-06-19,161919,620,,,,,,,
CHINA SPRING ISD,2022-06-19,161920,2982,,,,,,,
CONNALLY ISD,2022-06-19,161921,2302,,,,,,,
ROBINSON ISD,2022-06-19,161922,2415,,,,,,,
BOSQUEVILLE ISD,2022-06-19,161923,715,,,,,,,
HALLSBURG ISD,2022-06-19,161924,162,,,,,,,
GHOLSON ISD,2022-06-19,161925,231,,,,,,,
MCMULLEN COUNTY ISD,2022-06-19,162904,283,,,,,,,
DEVINE ISD,2022-06-19,163901,1977,,,,,,,
D'HANIS ISD,2022-06-19,163902,303,,,,,,,
NATALIA ISD,2022-06-19,163903,1110,,,,,,,
HONDO ISD,2022-06-19,163904,1802,,,,,,,
MEDINA VALLEY ISD,2022-06-19,163908,6846,,,,,,,
MENARD ISD,2022-06-19,164901,308,,,,,,,
MIDLAND ACADEMY CHARTER SCHOOL,2022-06-19,165802,363,,,,,,,
MIDLAND ISD,2022-06-19,165901,26745,,,,,,,
GREENWOOD ISD,2022-06-19,165902,3101,,,,,,,
CAMERON ISD,2022-06-19,166901,1583,,,,,,,
GAUSE ISD,2022-06-19,166902,164,,,,,,,
MILANO ISD,2022-06-19,166903,409,,,,,,,
ROCKDALE ISD,2022-06-19,166904,1429,,,,,,,
THORNDALE ISD,2022-06-19,166905,590,,,,,,,
BUCKHOLTS ISD,2022-06-19,166907,151,,,,,,,
GOLDTHWAITE ISD,2022-06-19,167901,535,,,,,,,
MULLIN ISD,2022-06-19,167902,219,,,,,,,
PRIDDY ISD,2022-06-19,167904,124,,,,,,,
COLORADO ISD,2022-06-19,168901,907,,,,,,,
LORAINE ISD,2022-06-19,168902,135,,,,,,,
WESTBROOK ISD,2022-06-19,168903,255,,,,,,,
BOWIE ISD,2022-06-19,169901,1709,,,,,,,
NOCONA ISD,2022-06-19,169902,825,,,,,,,
GOLD BURG ISD,2022-06-19,169906,152,,,,,,,
MONTAGUE ISD,2022-06-19,169908,144,,,,,,,
PRAIRIE VALLEY ISD,2022-06-19,169909,151,,,,,,,
FORESTBURG ISD,2022-06-19,169910,176,,,,,,,
SAINT JO ISD,2022-06-19,169911,326,,,,,,,
TEXAS SERENITY ACADEMY,2022-06-19,170801,350,,,,,,,
CONROE ISD,2022-06-19,170902,68469,,,,3,,,
MONTGOMERY ISD,2022-06-19,170903,9426,,,,,,,
WILLIS ISD,2022-06-19,170904,8553,,,,,,,
MAGNOLIA ISD,2022-06-19,170906,13737,,,,,,,
SPLENDORA ISD,2022-06-19,170907,4407,,,,,,,
NEW CANEY ISD,2022-06-19,170908,17243,,,,2,,,
DUMAS ISD,2022-06-19,171901,4338,,,,,,,
SUNRAY COLLEGIATE ISD,2022-06-19,171902,624,,,,,,,
DAINGERFIELD-LONE STAR ISD,2022-06-19,172902,1004,,,,,,,
PEWITT CISD,2022-06-19,172905,917,,,,,,,
MOTLEY COUNTY ISD,2022-06-19,173901,157,,,,,,,
STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,2022-06-19,174801,256,,,,,,,
CHIRENO ISD,2022-06-19,174901,420,,,,,,,
